1,1,0,-206,-68,4096,5721
1,1,0,-194,-82,4088,5739
1,1,0,-206,-66,4128,5758
1,1,0,-206,-76,4092,5777
1,1,0,-206,-68,4118,5798
1,1,0,-196,-80,4102,5817
1,1,0,-204,-54,4060,5836
1,1,0,-188,-62,4062,5855
1,1,0,-184,-76,4098,5873
1,1,0,-198,-52,4092,5893
1,1,0,-196,-80,4104,5911
1,1,0,-194,-66,4074,5929
1,1,0,-210,-78,4086,5949
1,1,0,-196,-68,4088,5967
1,1,0,-196,-70,4110,5986
1,1,0,-198,-76,4090,6004
1,1,0,-214,-76,4080,6024
1,1,0,-206,-76,4086,6042
1,1,0,-194,-68,4098,6061
1,1,0,-210,-58,4078,6080
1,1,0,-212,-84,4080,6098
1,1,0,-212,-68,4094,6117
1,1,0,-178,-50,4076,6136
1,1,0,-184,-130,4094,6158
1,1,0,-188,-100,4108,6176
1,1,0,-196,-86,4066,6195
1,1,0,-220,-96,4048,6214
1,1,0,-208,-88,4090,6233
1,1,0,-188,-80,4046,6251
1,1,0,-208,-86,4066,6270
1,1,0,-194,-42,4076,6289
1,1,0,-216,-66,4110,6307
1,1,0,-216,-60,4080,6326
1,1,0,-206,-58,4080,6345
1,1,0,-196,-56,4124,6364
1,1,0,-212,-64,4078,6382
1,1,0,-210,-78,4088,6402
1,1,0,-224,-66,4096,6420
1,1,0,-202,-66,4112,6438
1,1,0,-210,-68,4086,6458
1,1,0,-208,-66,4114,6476
1,1,0,-206,-72,4124,6495
1,1,0,-194,-62,4078,6514
1,1,0,-206,-78,4080,6535
1,1,0,-190,-64,4078,6554
1,1,0,-202,-58,4078,6573
1,1,0,-188,-80,4102,6591
1,1,0,-176,-64,4108,6610
1,1,0,-214,-58,4098,6629
1,1,0,-212,-68,4120,6647
1,1,0,-194,-52,4114,6667
1,1,0,-196,-68,4088,6685
1,1,0,-218,-72,4112,6704
1,1,0,-198,-74,4074,6723
1,1,0,-224,-68,4110,6742
1,1,0,-196,-62,4102,6760
1,1,0,-200,-70,4102,6778
1,1,0,-190,-76,4090,6798
1,1,0,-194,-72,4102,6816
1,1,0,-188,-94,4088,6835
1,1,0,-204,-66,4110,6854
1,1,0,-208,-78,4078,6873
1,1,0,-198,-76,4092,6891
1,1,0,-206,-64,4098,6913
1,1,0,-214,-78,4070,6932
1,1,0,-196,-74,4096,6950
1,1,0,-196,-62,4078,6969
1,1,0,-208,-78,4096,6987
1,1,0,-200,-70,4104,7007
1,1,0,-196,-66,4106,7025
1,1,0,-198,-60,4092,7044
1,1,0,-206,-74,4110,7063
1,1,0,-192,-80,4112,7081
1,1,0,-196,-66,4104,7100
1,1,0,-206,-68,4120,7119
1,1,0,-206,-80,4084,7138
1,1,0,-192,-70,4094,7156
1,1,0,-212,-66,4114,7176
1,1,0,-216,-84,4090,7194
1,1,0,-206,-72,4110,7213
1,1,0,-196,-66,4108,7231
1,1,0,-192,-66,4116,7250
1,1,0,-190,-66,4114,7269
1,1,0,-200,-76,4064,7290
1,1,0,-198,-68,4076,7309
1,1,0,-198,-80,4092,7328
1,1,0,-194,-76,4088,7347
1,1,0,-190,-66,4102,7365
1,1,0,-200,-58,4098,7385
1,1,0,-194,-72,4108,7403
1,1,0,-202,-74,4114,7421
1,1,0,-198,-70,4090,7440
1,1,0,-222,-74,4092,7459
1,1,0,-210,-72,4090,7478
1,1,0,-200,-76,4120,7496
1,1,0,-198,-72,4098,7516
1,1,0,-200,-68,4090,7534
1,1,0,-214,-74,4060,7553
1,1,0,-208,-70,4086,7572
1,1,0,-204,-74,4106,7590
1,1,0,-198,-64,4082,7609
1,1,0,-206,-76,4074,7628
1,1,0,-202,-60,4106,7649
1,1,0,-196,-64,4080,7668
1,1,0,-190,-60,4094,7687
1,1,0,-198,-78,4098,7705
1,1,0,-194,-66,4084,7725
1,1,0,-204,-72,4096,7743
1,1,0,-190,-62,4092,7761
1,1,0,-204,-70,4078,7781
1,1,0,-200,-88,4108,7799
1,1,0,-190,-86,4072,7818
1,1,0,-198,-78,4114,7837
1,1,0,-194,-62,4088,7856
1,1,0,-194,-68,4070,7874
1,1,0,-218,-84,4082,7892
1,1,0,-210,-64,4076,7912
1,1,0,-204,-74,4084,7930
1,1,0,-200,-84,4108,7949
1,1,0,-196,-70,4112,7968
1,1,0,-206,-78,4106,7987
1,1,0,-188,-82,4070,8005
1,1,0,-180,-70,4114,8027
1,1,0,-226,-68,4108,8046
1,1,0,-208,-58,4112,8065
1,1,0,-204,-72,4096,8083
1,1,0,-204,-62,4066,8101
1,1,0,-198,-52,4102,8121
1,1,0,-200,-80,4090,8139
1,1,0,-208,-82,4090,8158
1,1,0,-222,-86,4090,8177
1,1,0,-210,-62,4100,8196
1,1,0,-206,-70,4096,8214
1,1,0,-206,-72,4106,8233
1,1,0,-200,-66,4084,8252
1,1,0,-198,-66,4106,8270
1,1,0,-192,-64,4102,8290
1,1,0,-182,-72,4082,8308
1,1,0,-196,-70,4084,8327
1,1,0,-194,-62,4082,8345
1,1,0,-210,-72,4080,8365
1,1,0,-206,-68,4082,8383
1,1,0,-186,-68,4156,8404
1,1,0,-200,-92,4094,8423
1,1,0,-196,-82,4092,8442
1,1,0,-188,-74,4098,8461
1,1,0,-206,-58,4102,8479
1,1,0,-210,-68,4114,8498
1,1,0,-200,-64,4050,8517
1,1,0,-194,-70,4110,8536
1,1,0,-194,-64,4084,8554
1,1,0,-200,-64,4096,8573
1,1,0,-196,-70,4096,8592
1,1,0,-204,-80,4078,8610
1,1,0,-200,-74,4122,8630
1,1,0,-188,-68,4082,8648
1,1,0,-194,-68,4090,8667
1,1,0,-204,-64,4096,8685
1,1,0,-214,-76,4102,8705
1,1,0,-198,-68,4082,8723
1,1,0,-212,-76,4106,8741
1,1,0,-206,-74,4094,8763
1,1,0,-200,-82,4098,8782
1,1,0,-202,-80,4104,8801
1,1,0,-222,-76,4096,8819
1,1,0,-194,-76,4096,8838
1,1,0,-206,-82,4086,8857
1,1,0,-198,-76,4118,8876
1,1,0,-200,-76,4116,8894
1,1,0,-214,-80,4104,8913
1,1,0,-198,-80,4086,8932
1,1,0,-198,-76,4094,8950
1,1,0,-206,-70,4124,8970
1,1,0,-202,-70,4100,8988
1,1,0,-208,-76,4100,9007
1,1,0,-204,-52,4108,9025
1,1,0,-202,-68,4096,9044
1,1,0,-184,-82,4072,9063
1,1,0,-208,-70,4118,9081
1,1,0,-208,-80,4096,9101
1,1,0,-206,-66,4100,9119
1,1,0,-216,-72,4110,9141
1,1,0,-204,-70,4098,9159
1,1,0,-194,-68,4068,9179
1,1,0,-194,-70,4086,9197
1,1,0,-176,-66,4082,9216
1,1,0,-210,-56,4076,9234
1,1,0,-196,-70,4096,9253
1,1,0,-196,-58,4100,9272
1,1,0,-198,-76,4078,9290
1,1,0,-202,-70,4082,9310
1,1,0,-206,-78,4090,9328
1,1,0,-196,-78,4076,9347
1,1,0,-198,-62,4098,9366
1,1,0,-200,-88,4080,9384
1,1,0,-198,-72,4084,9403
1,1,0,-188,-66,4104,9422
1,1,0,-202,-76,4102,9441
1,1,0,-210,-70,4102,9459
1,1,0,-190,-68,4124,9478
1,1,0,-194,-54,4110,9497
1,1,0,-194,-70,4086,9519
1,1,0,-200,-72,4092,9537
1,1,0,-196,-82,4096,9555
1,1,0,-194,-72,4080,9575
1,1,0,-180,-70,4062,9593
1,1,0,-208,-88,4066,9612
1,1,0,-184,-68,4078,9631
1,1,0,-200,-96,4098,9650
1,1,0,-200,-82,4082,9668
1,1,0,-204,-56,4102,9687
1,1,0,-198,-80,4096,9706
1,1,0,-204,-64,4082,9724
1,1,0,-208,-68,4064,9743
1,1,0,-200,-62,4088,9762
1,1,0,-188,-80,4094,9781
1,1,0,-190,-84,4070,9799
1,1,0,-204,-68,4108,9819
1,1,0,-204,-72,4080,9837
1,1,0,-196,-78,4086,9856
1,1,0,-198,-84,4076,9877
1,1,0,-182,-60,4108,9895
1,1,0,-202,-78,4116,9915
1,1,0,-204,-68,4058,9933
1,1,0,-212,-76,4094,9952
1,1,0,-200,-72,4090,9971
1,1,0,-206,-72,4078,9990
1,1,0,-202,-68,4090,10008
1,1,0,-220,-64,4084,10028
1,1,0,-204,-76,4076,10046
1,1,0,-196,-64,4088,10064
1,1,0,-196,-88,4096,10084
1,1,0,-198,-66,4084,10102
1,1,0,-202,-74,4088,10121
1,1,0,-198,-68,4082,10140
1,1,0,-210,-70,4098,10159
1,1,0,-216,-62,4082,10177
1,1,0,-202,-72,4090,10196
1,1,0,-212,-78,4092,10215
1,1,0,-188,-76,4092,10233
1,1,0,-194,-70,4116,10255
1,1,0,-184,-78,4100,10274
1,1,0,-196,-76,4084,10293
1,1,0,-196,-62,4102,10311
1,1,0,-182,-60,4076,10331
1,1,0,-188,-60,4108,10349
1,1,0,-198,-80,4078,10369
1,1,0,-202,-74,4106,10387
1,1,0,-192,-52,4102,10405
1,1,0,-186,-58,4086,10425
1,1,0,-218,-78,4102,10443
1,1,0,-202,-66,4092,10462
1,1,0,-194,-62,4108,10481
1,1,0,-188,-66,4108,10500
1,1,0,-192,-60,4096,10518
1,1,0,-208,-60,4110,10537
1,1,0,-200,-78,4090,10556
1,1,0,-190,-66,4090,10574
1,1,0,-198,-80,4078,10594
1,1,0,-196,-78,4094,10615
1,1,0,-210,-78,4094,10634
1,1,0,-192,-86,4100,10652
1,1,0,-208,-90,4098,10672
1,1,0,-190,-64,4110,10690
1,1,0,-200,-76,4096,10708
1,1,0,-198,-84,4094,10728
1,1,0,-200,-94,4084,10746
1,1,0,-186,-68,4080,10765
1,1,0,-192,-76,4112,10784
1,1,0,-204,-82,4078,10803
1,1,0,-188,-76,4104,10821
1,1,0,-198,-72,4090,10841
1,1,0,-192,-68,4118,10859
1,1,0,-192,-74,4092,10877
1,1,0,-194,-66,4080,10897
1,1,0,-220,-64,4096,10915
1,1,0,-210,-62,4108,10934
1,1,0,-206,-74,4096,10953
1,1,0,-196,-68,4088,10975
1,1,0,-198,-82,4078,10993
1,1,0,-206,-70,4100,11012
1,1,0,-206,-68,4098,11031
1,1,0,-192,-86,4096,11049
1,1,0,-186,-52,4116,11068
1,1,0,-202,-74,4106,11087
1,1,0,-212,-72,4094,11106
1,1,0,-202,-92,4100,11124
1,1,0,-194,-84,4088,11144
1,1,0,-192,-80,4078,11162
1,1,0,-216,-70,4116,11181
1,1,0,-208,-78,4088,11200
1,1,0,-200,-72,4074,11218
1,1,0,-198,-58,4096,11237
1,1,0,-212,-66,4094,11256
1,1,0,-196,-72,4100,11275
1,1,0,-198,-68,4098,11294
1,1,0,-190,-74,4098,11315
1,1,0,-216,-68,4094,11334
1,1,0,-200,-68,4092,11353
1,1,0,-192,-76,4098,11371
1,1,0,-212,-64,4118,11390
1,1,0,-196,-72,4150,11409
1,1,0,-198,-66,4096,11428
1,1,0,-192,-76,4108,11447
1,1,0,-202,-72,4092,11465
1,1,0,-208,-68,4102,11485
1,1,0,-200,-66,4094,11503
1,1,0,-188,-74,4108,11522
1,1,0,-198,-60,4094,11541
1,1,0,-210,-66,4094,11559
1,1,0,-208,-78,4098,11578
1,1,0,-196,-60,4120,11597
1,1,0,-216,-76,4124,11616
1,1,0,-196,-60,4104,11634
1,1,0,-226,-82,4114,11654
1,1,0,-198,-86,4118,11675
1,1,0,-210,-66,4098,11694
1,1,0,-200,-68,4104,11712
1,1,0,-204,-66,4082,11731
1,1,0,-206,-72,4094,11750
1,1,0,-204,-60,4112,11768
1,1,0,-206,-74,4102,11788
1,1,0,-206,-74,4102,11806
1,1,0,-202,-66,4094,11825
1,1,0,-192,-74,4082,11844
1,1,0,-192,-80,4070,11863
1,1,0,-192,-74,4078,11881
1,1,0,-192,-74,4102,11900
1,1,0,-194,-74,4086,11919
1,1,0,-198,-80,4082,11937
1,1,0,-190,-64,4102,11957
1,1,0,-192,-60,4072,11975
1,1,0,-208,-76,4074,11994
1,1,0,-192,-74,4092,12013
1,1,0,-214,-54,4076,12035
1,1,0,-208,-70,4096,12053
1,1,0,-198,-66,4106,12071
1,1,0,-192,-86,4110,12091
1,1,0,-202,-66,4098,12109
1,1,0,-190,-82,4088,12128
1,1,0,-188,-64,4102,12147
1,1,0,-192,-72,4068,12166
1,1,0,-194,-72,4106,12184
1,1,0,-196,-74,4084,12204
1,1,0,-184,-68,4094,12222
1,1,0,-194,-74,4092,12240
1,1,0,-196,-80,4094,12260
1,1,0,-202,-78,4070,12278
1,1,0,-206,-70,4080,12297
1,1,0,-198,-82,4076,12316
1,1,0,-212,-62,4102,12335
1,1,0,-212,-74,4072,12353
1,1,0,-198,-88,4078,12372
1,1,0,-200,-80,4106,12394
1,1,0,-198,-60,4108,12412
1,1,0,-192,-84,4094,12431
1,1,0,-198,-66,4084,12450
1,1,0,-196,-60,4098,12469
1,1,0,-190,-70,4116,12487
1,1,0,-212,-68,4076,12507
1,1,0,-204,-70,4086,12525
1,1,0,-194,-70,4096,12544
1,1,0,-200,-60,4098,12563
1,1,0,-206,-78,4084,12581
1,1,0,-192,-66,4102,12600
1,1,0,-204,-54,4108,12619
1,1,0,-194,-74,4122,12638
1,1,0,-192,-68,4100,12656
1,1,0,-184,-72,4088,12676
1,1,0,-188,-74,4078,12694
1,1,0,-194,-72,4094,12712
1,1,0,-192,-62,4098,12732
1,1,0,-200,-62,4090,12753
1,1,0,-212,-76,4090,12772
1,1,0,-204,-66,4102,12790
1,1,0,-208,-62,4100,12810
1,1,0,-210,-70,4074,12828
1,1,0,-196,-74,4088,12847
1,1,0,-210,-68,4096,12866
1,1,0,-204,-68,4104,12884
1,1,0,-218,-78,4104,12903
1,1,0,-192,-74,4092,12922
1,1,0,-216,-76,4110,12941
1,1,0,-196,-74,4086,12959
1,1,0,-198,-74,4090,12979
1,1,0,-216,-88,4094,12997
1,1,0,-200,-68,4086,13016
1,1,0,-206,-52,4102,13035
1,1,0,-194,-70,4094,13053
1,1,0,-208,-64,4118,13072
1,1,0,-190,-68,4098,13091
1,1,0,-204,-68,4098,13113
1,1,0,-196,-66,4086,13131
1,1,0,-200,-84,4088,13150
1,1,0,-190,-86,4086,13169
1,1,0,-196,-70,4086,13188
1,1,0,-204,-72,4104,13206
1,1,0,-196,-72,4088,13225
1,1,0,-192,-60,4094,13244
1,1,0,-198,-84,4088,13262
1,1,0,-200,-66,4080,13282
1,1,0,-196,-68,4092,13300
1,1,0,-210,-76,4096,13319
1,1,0,-194,-82,4138,13338
1,1,0,-220,-76,4116,13357
1,1,0,-198,-78,4078,13375
1,1,0,-204,-70,4086,13394
1,1,0,-206,-76,4090,13413
1,1,0,-190,-78,4096,13431
1,1,0,-214,-80,4062,13451
1,1,0,-198,-62,4096,13472
1,1,0,-200,-48,4102,13491
1,1,0,-188,-68,4086,13509
1,1,0,-196,-78,4086,13529
1,1,0,-202,-62,4086,13547
1,1,0,-204,-68,4074,13565
1,1,0,-206,-60,4116,13585
1,1,0,-198,-58,4100,13603
1,1,0,-224,-52,4086,13622
1,1,0,-198,-74,4066,13641
1,1,0,-218,-76,4080,13660
1,1,0,-198,-82,4078,13678
1,1,0,-204,-72,4090,13698
1,1,0,-204,-60,4086,13716
1,1,0,-198,-80,4070,13734
1,1,0,-192,-90,4074,13754
1,1,0,-194,-76,4096,13772
1,1,0,-192,-68,4094,13791
1,1,0,-202,-66,4086,13810
1,1,0,-202,-70,4106,13832
1,1,0,-214,-52,4116,13850
1,1,0,-188,-76,4092,13869
1,1,0,-208,-68,4098,13888
1,1,0,-202,-68,4090,13906
1,1,0,-194,-74,4112,13925
1,1,0,-192,-78,4102,13944
1,1,0,-214,-82,4112,13963
1,1,0,-210,-78,4100,13981
1,1,0,-200,-80,4110,14000
1,1,0,-208,-72,4104,14019
1,1,0,-192,-80,4110,14038
1,1,0,-196,-64,4112,14056
1,1,0,-198,-72,4098,14075
1,1,0,-198,-70,4116,14094
1,1,0,-210,-80,4122,14112
1,1,0,-218,-72,4094,14132
1,1,0,-206,-72,4110,14150
1,1,0,-198,-62,4106,14169
1,1,0,-206,-58,4096,14190
1,1,0,-210,-76,4088,14209
1,1,0,-202,-76,4080,14228
1,1,0,-196,-62,4086,14246
1,1,0,-192,-78,4076,14265
1,1,0,-190,-72,4102,14284
1,1,0,-188,-60,4094,14303
1,1,0,-192,-74,4108,14322
1,1,0,-206,-74,4112,14341
1,1,0,-202,-80,4080,14359
1,1,0,-202,-78,4086,14379
1,1,0,-204,-78,4088,14397
1,1,0,-192,-78,4106,14416
1,1,0,-196,-82,4082,14435
1,1,0,-180,-58,4084,14453
1,1,0,-192,-80,4100,14473
1,1,0,-190,-80,4076,14491
1,1,0,-190,-72,4078,14510
1,1,0,-196,-68,4098,14529
1,1,0,-204,-74,4078,14551
1,1,0,-202,-70,4088,14569
1,1,0,-188,-74,4088,14588
1,1,0,-198,-78,4082,14607
1,1,0,-196,-66,4088,14625
1,1,0,-200,-58,4074,14645
1,1,0,-194,-60,4098,14663
1,1,0,-206,-66,4088,14682
1,1,0,-192,-80,4094,14701
1,1,0,-200,-60,4106,14720
1,1,0,-210,-66,4096,14738
1,1,0,-194,-56,4088,14757
1,1,0,-188,-70,4086,14776
1,1,0,-194,-66,4096,14794
1,1,0,-178,-64,4094,14814
1,1,0,-194,-56,4112,14832
1,1,0,-192,-64,4092,14851
1,1,0,-224,-60,4100,14870
1,1,0,-206,-72,4074,14888
1,1,0,-188,-66,4104,14910
1,1,0,-206,-82,4080,14928
1,1,0,-204,-70,4094,14948
1,1,0,-214,-74,4082,14966
1,1,0,-204,-80,4078,14985
1,1,0,-212,-70,4080,15004
1,1,0,-212,-76,4110,15023
1,1,0,-194,-76,4096,15042
1,1,0,-218,-82,4106,15060
1,1,0,-204,-78,4120,15079
1,1,0,-198,-68,4102,15098
1,1,0,-194,-76,4092,15117
1,1,0,-196,-86,4090,15135
1,1,0,-216,-76,4102,15155
1,1,0,-184,-62,4118,15173
1,1,0,-196,-66,4088,15192
1,1,0,-198,-66,4076,15211
1,1,0,-194,-78,4122,15229
1,1,0,-202,-52,4116,15248
1,1,0,-194,-72,4082,15269
1,1,0,-194,-76,4076,15289
1,1,0,-192,-72,4086,15307
1,1,0,-180,-68,4114,15326
1,1,0,-202,-76,4074,15345
1,1,0,-188,-84,4074,15364
1,1,0,-178,-68,4100,15382
1,1,0,-212,-70,4114,15401
1,1,0,-186,-84,4086,15420
1,1,0,-198,-78,4104,15438
1,1,0,-190,-66,4084,15458
1,1,0,-206,-82,4084,15476
1,1,0,-194,-76,4112,15495
1,1,0,-206,-74,4094,15514
1,1,0,-218,-70,4080,15533
1,1,0,-204,-66,4098,15551
1,1,0,-202,-72,4104,15570
1,1,0,-208,-70,4086,15589
1,1,0,-196,-68,4088,15608
1,1,0,-202,-78,4096,15629
1,1,0,-200,-60,4096,15648
1,1,0,-208,-68,4088,15667
1,1,0,-194,-72,4074,15686
1,1,0,-204,-76,4096,15705
1,1,0,-190,-44,4114,15723
1,1,0,-200,-76,4084,15742
1,1,0,-196,-66,4136,15761
1,1,0,-194,-74,4088,15779
1,1,0,-200,-76,4100,15799
1,1,0,-202,-66,4120,15817
1,1,0,-218,-70,4104,15836
1,1,0,-212,-72,4084,15855
1,1,0,-204,-76,4086,15874
1,1,0,-210,-62,4078,15892
1,1,0,-196,-54,4094,15911
1,1,0,-212,-68,4090,15930
1,1,0,-202,-54,4080,15948
1,1,0,-200,-64,4090,15968
1,1,0,-200,-64,4090,15989
1,1,0,-182,-72,4114,16008
1,1,0,-194,-72,4088,16026
1,1,0,-198,-62,4098,16046
1,1,0,-196,-66,4102,16064
1,1,0,-194,-70,4094,16082
1,1,0,-198,-94,4100,16102
1,1,0,-194,-72,4098,16120
1,1,0,-196,-76,4100,16139
1,1,0,-204,-82,4096,16158
1,1,0,-188,-72,4078,16177
1,1,0,-198,-62,4118,16195
1,1,0,-198,-80,4118,16215
1,1,0,-206,-64,4116,16233
1,1,0,-210,-60,4116,16252
1,1,0,-208,-70,4080,16271
1,1,0,-192,-64,4084,16289
1,1,0,-192,-76,4096,16309
1,1,0,-194,-62,4102,16327
1,1,0,-204,-64,4108,16349
1,1,0,-196,-72,4078,16367
1,1,0,-190,-64,4106,16387
1,1,0,-196,-80,4088,16405
1,1,0,-192,-80,4088,16423
1,1,0,-198,-86,4074,16443
1,1,0,-182,-78,4080,16461
1,1,0,-218,-74,4088,16480
1,1,0,-202,-76,4100,16499
1,1,0,-190,-76,4084,16518
1,1,0,-172,-72,4094,16536
1,1,0,-192,-76,4092,16556
1,1,0,-204,-66,4086,16574
1,1,0,-196,-70,4074,16592
1,1,0,-198,-68,4096,16612
1,1,0,-196,-74,4084,16630
1,1,0,-214,-72,4118,16649
1,1,0,-212,-84,4084,16668
1,1,0,-190,-80,4074,16687
1,1,0,-202,-60,4090,16708
1,1,0,-192,-66,4098,16727
1,1,0,-194,-82,4080,16746
1,1,0,-198,-70,4090,16764
1,1,0,-220,-62,4096,16783
1,1,0,-198,-72,4084,16802
1,1,0,-204,-62,4098,16821
1,1,0,-200,-70,4078,16839
1,1,0,-202,-78,4090,16859
1,1,0,-206,-74,4120,16877
1,1,0,-202,-68,4070,16897
1,1,0,-194,-66,4070,16915
1,1,0,-188,-74,4110,16933
1,1,0,-196,-48,4072,16953
1,1,0,-186,-84,4066,16971
1,1,0,-210,-52,4100,16990
1,1,0,-204,-72,4092,17009
1,1,0,-200,-78,4082,17028
1,1,0,-198,-70,4088,17046
1,1,0,-206,-62,4080,17068
1,1,0,-214,-70,4072,17087
1,1,0,-206,-82,4094,17105
1,1,0,-216,-72,4110,17124
